"Trending Date",Country,"Category ID","Comment Count",Title,Likes,"Channel ID",Dislikes,"Publish Date","Video ID",Views
2018-04-07,Canada,28,5227,"He Got Too Close To The Truth..",18003,13029,618,2018-04-04,XuWHYMDI_UQ,527246
2018-05-10,Denmark,23,6082,"9 Ð¼aÑ. C Ð”Ð½ÐµÐ¼ yÐºpaÐ¸Ð½cÐºoÐ¹ apÐ¼Ð¸Ð¸!",31232,4095,806,2018-05-09,XUwe8LfoyDg,493078
2018-04-20,Denmark,22,12,"4 Tipps fuÌˆr mehr AttraktivitaÌˆt bei MaÌˆnnern",143,4245,14,2018-04-19,XuJxAaj67q8,5645
2018-05-11,Denmark,24,68,"Elif 729. BÃ¶lÃ¼m | Season 4 Episode 169",253,5354,46,2018-05-10,xU6OqBKQfr8,39274
2018-05-12,India,28,2514,"Google Pixel 2 Revisited: Android P Beta!",29651,9996,606,2018-05-11,XU69_u7eXa0,455507
2018-05-13,India,28,3926,"Google Pixel 2 Revisited: Android P Beta!",48994,9996,1146,2018-05-11,XU69_u7eXa0,1036745
2018-04-29,Canada,23,2581,"I WAS TERRIFIED! - Animated Story",26477,15643,172,2018-04-28,XTWXNMOGl08,406689
2018-04-30,Canada,23,2830,"I WAS TERRIFIED! - Animated Story",30642,15643,216,2018-04-28,XTWXNMOGl08,505963
2018-05-15,US,24,1261,"Mother Knows Best - SNL",15750,12939,1919,2018-05-13,xTrwT0jSUg0,1248343
2018-05-16,US,24,1377,"Mother Knows Best - SNL",17436,12939,2138,2018-05-13,xTrwT0jSUg0,1418921
2018-05-02,Denmark,27,31,"Richtig Entscheidungen treffen // Lorenzo Scibetta",144,6313,34,2018-05-01,xTQFTBnaQ_c,4691
2018-04-25,Denmark,24,54,"TANZVERBOT und LENA VANILLE sind ein PÃ„RCHEN???",861,11113,92,2018-04-20,xTl5WXsxntw,13274
2018-04-02,Canada,2,15,"Courtesy Wave Law in Alberta",100,1820,5,2018-04-01,XtdVR2_DTNw,16994
2018-04-25,Denmark,22,439,"AdÄ±nÄ± Sen Koy 332. BÃ¶lÃ¼m",1874,1536,241,2018-04-24,XT5cvmjIzfA,253480
2018-05-01,Canada,26,704,"DipIt #20: Clockworks!",6121,11791,57,2018-04-30,XSrfg0H7liA,106273
2018-05-18,Denmark,22,250,"Ù…Ø³Ù„Ø³Ù„ Ø±ÙˆØ²Ù†Ø§ Ø§Ù„Ø­Ù„Ù‚Ø© 1",1622,13190,127,2018-05-17,xSqYaWxGc1U,119569
2018-04-02,India,25,39,"9 PM ETV Telugu News | 1st April 2018",434,5606,54,2018-04-01,xsI7Dtcp5Rs,72576
2018-04-19,Canada,23,2379,"Comment Awards v117",13958,3856,313,2018-04-18,xsdLXZkforI,514761
2018-05-09,India,24,13,"Joyee - Episode 212  - May 8, 2018 - Preview",628,15733,46,2018-05-08,xrYD8jazbHI,195591
2018-04-27,Denmark,10,6018,"Chun Li (Music Video Teaser)",59725,11151,1663,2018-04-27,xrt1FUB5i4s,607054
2018-04-28,Denmark,10,8887,"Chun Li (Music Video Teaser)",97447,11151,3237,2018-04-27,xrt1FUB5i4s,1442732
2018-04-29,Canada,10,9495,"Chun Li (Music Video Teaser)",107222,11151,3586,2018-04-27,xrt1FUB5i4s,1727428
2018-05-08,US,23,2252,"EVERY MUSEUM EVER",25366,13367,767,2018-05-07,xrMfUeOPWto,653573
2018-05-09,US,23,2757,"EVERY MUSEUM EVER",30514,13367,1117,2018-05-07,xrMfUeOPWto,880158
2018-05-10,US,23,2865,"EVERY MUSEUM EVER",32336,13367,1254,2018-05-07,xrMfUeOPWto,970583
2018-05-11,US,23,2931,"EVERY MUSEUM EVER",33301,13367,1308,2018-05-07,xrMfUeOPWto,1019004
2018-05-12,US,23,2936,"EVERY MUSEUM EVER",33923,13367,1337,2018-05-07,xrMfUeOPWto,1050064
2018-05-13,US,23,2983,"EVERY MUSEUM EVER",34497,13367,1366,2018-05-07,xrMfUeOPWto,1082013
2018-05-16,US,23,3088,"EVERY MUSEUM EVER",35807,13367,1399,2018-05-07,xrMfUeOPWto,1168778
2018-05-17,US,23,3088,"EVERY MUSEUM EVER",36070,13367,1405,2018-05-07,xrMfUeOPWto,1185416
2018-05-18,US,23,3080,"EVERY MUSEUM EVER",36205,13367,1408,2018-05-07,xrMfUeOPWto,1195170
2018-05-19,US,23,3093,"EVERY MUSEUM EVER",36312,13367,1412,2018-05-07,xrMfUeOPWto,1203280
2018-05-20,US,23,3096,"EVERY MUSEUM EVER",36429,13367,1416,2018-05-07,xrMfUeOPWto,1212424
2018-05-21,US,23,3105,"EVERY MUSEUM EVER",36520,13367,1419,2018-05-07,xrMfUeOPWto,1219266
2018-05-22,US,23,3121,"EVERY MUSEUM EVER",36741,13367,1425,2018-05-07,xrMfUeOPWto,1235003
2018-05-23,US,23,3122,"EVERY MUSEUM EVER",36885,13367,1427,2018-05-07,xrMfUeOPWto,1245360
2018-05-24,US,23,3125,"EVERY MUSEUM EVER",37012,13367,1428,2018-05-07,xrMfUeOPWto,1254303
2018-05-25,US,23,3129,"EVERY MUSEUM EVER",37124,13367,1429,2018-05-07,xrMfUeOPWto,1262560
2018-05-26,US,23,3132,"EVERY MUSEUM EVER",37277,13367,1429,2018-05-07,xrMfUeOPWto,1275057
2018-05-27,US,23,3135,"EVERY MUSEUM EVER",37378,13367,1432,2018-05-07,xrMfUeOPWto,1283917
2018-05-28,US,23,3135,"EVERY MUSEUM EVER",37484,13367,1435,2018-05-07,xrMfUeOPWto,1292324
2018-05-29,US,23,3146,"EVERY MUSEUM EVER",37643,13367,1440,2018-05-07,xrMfUeOPWto,1303891
2018-05-30,US,23,3156,"EVERY MUSEUM EVER",37765,13367,1442,2018-05-07,xrMfUeOPWto,1312364
2018-04-28,Denmark,23,1870,"Capital Bra Rapper Ausbildung | Bodyformus",61574,2942,508,2018-04-27,xrd5ZcUQEEo,520551
2018-04-29,Denmark,23,2289,"Capital Bra Rapper Ausbildung | Bodyformus",80685,2942,846,2018-04-27,xrd5ZcUQEEo,808705
2018-04-30,Denmark,23,2676,"Capital Bra Rapper Ausbildung | Bodyformus",91714,2942,1035,2018-04-27,xrd5ZcUQEEo,1004736
2018-05-01,Denmark,23,2786,"Capital Bra Rapper Ausbildung | Bodyformus",95387,2942,1096,2018-04-27,xrd5ZcUQEEo,1088860
2018-04-27,India,22,112,"Nandini | 25 Apr 2018 | SunTV",2070,13770,337,2018-04-26,xR8EXsz3wTU,447202
2018-04-23,India,23,9955,"THE FOUL PLAY | ROUND2HELL | R2H",113266,12677,2060,2018-04-22,Xr2UE5SQCIU,668333
2018-04-24,India,23,14250,"THE FOUL PLAY | ROUND2HELL | R2H",175181,12677,4182,2018-04-22,Xr2UE5SQCIU,1682462
2018-04-25,India,23,15495,"THE FOUL PLAY | ROUND2HELL | R2H",192447,12677,5055,2018-04-22,Xr2UE5SQCIU,2117739
2018-04-26,India,23,15986,"THE FOUL PLAY | ROUND2HELL | R2H",200846,12677,5525,2018-04-22,Xr2UE5SQCIU,2367342
2018-04-27,India,23,16014,"THE FOUL PLAY | ROUND2HELL | R2H",208415,12677,5856,2018-04-22,Xr2UE5SQCIU,2576412
2018-04-28,India,23,16324,"THE FOUL PLAY | ROUND2HELL | R2H",215444,12677,6164,2018-04-22,Xr2UE5SQCIU,2800717
2018-05-21,US,20,4373,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",64302,10432,900,2018-05-20,Xr2rgT9uEnA,1160074
2018-05-22,US,20,5606,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",84754,10432,1956,2018-05-20,Xr2rgT9uEnA,1923631
2018-05-23,US,20,6032,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",91094,10432,2358,2018-05-20,Xr2rgT9uEnA,2226213
2018-05-24,US,20,6236,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",94381,10432,2551,2018-05-20,Xr2rgT9uEnA,2382550
2018-05-25,US,20,6261,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",96063,10432,2663,2018-05-20,Xr2rgT9uEnA,2473891
2018-05-26,US,20,6272,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",97151,10432,2721,2018-05-20,Xr2rgT9uEnA,2533458
2018-05-27,US,20,6335,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",97894,10432,2748,2018-05-20,Xr2rgT9uEnA,2578183
2018-05-28,US,20,6371,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",98763,10432,2777,2018-05-20,Xr2rgT9uEnA,2623245
2018-05-29,US,20,6400,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",99594,10432,2804,2018-05-20,Xr2rgT9uEnA,2668337
2018-05-30,US,20,6448,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",100783,10432,2832,2018-05-20,Xr2rgT9uEnA,2727572
2018-05-31,US,20,6487,"LIE DETECTOR TEST WITH MY GIRLFRIEND!",102045,10432,2880,2018-05-20,Xr2rgT9uEnA,2790276
2018-05-16,"Great Britain",10,635,"Justice - Stop (Official Music Video)",14645,8239,340,2018-05-07,x-R19oA1m8w,598659
2018-05-17,"Great Britain",10,649,"Justice - Stop (Official Music Video)",15738,8239,382,2018-05-07,x-R19oA1m8w,690163
2018-05-18,"Great Britain",10,665,"Justice - Stop (Official Music Video)",16619,8239,426,2018-05-07,x-R19oA1m8w,773988
2018-05-19,"Great Britain",10,674,"Justice - Stop (Official Music Video)",17497,8239,472,2018-05-07,x-R19oA1m8w,867435
2018-05-20,"Great Britain",10,682,"Justice - Stop (Official Music Video)",18277,8239,504,2018-05-07,x-R19oA1m8w,957561
2018-05-21,"Great Britain",10,713,"Justice - Stop (Official Music Video)",19050,8239,534,2018-05-07,x-R19oA1m8w,1037799
2018-05-22,"Great Britain",10,739,"Justice - Stop (Official Music Video)",19825,8239,577,2018-05-07,x-R19oA1m8w,1123802
2018-05-23,"Great Britain",10,754,"Justice - Stop (Official Music Video)",20650,8239,622,2018-05-07,x-R19oA1m8w,1211601
2018-05-24,"Great Britain",10,775,"Justice - Stop (Official Music Video)",21457,8239,650,2018-05-07,x-R19oA1m8w,1303205
2018-05-25,"Great Britain",10,775,"Justice - Stop (Official Music Video)",22267,8239,686,2018-05-07,x-R19oA1m8w,1392148
2018-05-26,"Great Britain",10,786,"Justice - Stop (Official Music Video)",23024,8239,723,2018-05-07,x-R19oA1m8w,1485060
2018-05-27,"Great Britain",10,793,"Justice - Stop (Official Music Video)",23356,8239,744,2018-05-07,x-R19oA1m8w,1516272
2018-05-28,"Great Britain",10,800,"Justice - Stop (Official Music Video)",23653,8239,762,2018-05-07,x-R19oA1m8w,1543567
2018-05-29,"Great Britain",10,800,"Justice - Stop (Official Music Video)",23982,8239,778,2018-05-07,x-R19oA1m8w,1576386
2018-05-30,"Great Britain",10,807,"Justice - Stop (Official Music Video)",24285,8239,791,2018-05-07,x-R19oA1m8w,1608045
2018-05-31,"Great Britain",10,807,"Justice - Stop (Official Music Video)",24839,8239,812,2018-05-07,x-R19oA1m8w,1654449
2018-05-10,India,23,226,"Patas | 8th May 2018 | Full Episode 759 | ETV Plus",1079,5609,141,2018-05-08,xR16ohPZBq4,204426
2018-05-01,India,24,7078,"LIVING WITH MOM VS HOSTEL LIFE | Awanish Singh",51199,2459,766,2018-04-30,XqvDY9u6wn8,405945
2018-05-02,India,24,7858,"LIVING WITH MOM VS HOSTEL LIFE | Awanish Singh",59852,2459,1030,2018-04-30,XqvDY9u6wn8,556030
2018-05-03,India,24,8167,"LIVING WITH MOM VS HOSTEL LIFE | Awanish Singh",63215,2459,1126,2018-04-30,XqvDY9u6wn8,617125
2018-05-04,India,24,8527,"LIVING WITH MOM VS HOSTEL LIFE | Awanish Singh",67481,2459,1205,2018-04-30,XqvDY9u6wn8,678124
2018-04-25,India,24,981,"Uppum Mulakum - Balu is Back â”‚Flowersâ”‚EP# 588",5194,5982,627,2018-04-24,Xqrv6skU8Ow,608973
2018-04-27,Denmark,24,377,"RAUS aus der IRRELEVANZ! (mit Dima)",5972,15464,74,2018-04-26,xqLVCuZnhrQ,67340
2018-04-28,Denmark,24,469,"RAUS aus der IRRELEVANZ! (mit Dima)",7567,15464,106,2018-04-26,xqLVCuZnhrQ,98130
2018-05-20,Denmark,22,856,"Ä°stanbullu Gelin 50. BÃ¶lÃ¼m",4868,1300,602,2018-05-18,XQl-r-c7QeY,857614
2018-05-21,Denmark,22,970,"Ä°stanbullu Gelin 50. BÃ¶lÃ¼m",5679,1300,755,2018-05-18,XQl-r-c7QeY,1114760
2018-05-27,US,1,226,"PAPILLON | Official Trailer",1783,2896,93,2018-05-22,xqj7XOv9mC8,1482575
2018-05-28,US,1,232,"PAPILLON | Official Trailer",1840,2896,97,2018-05-22,xqj7XOv9mC8,1490289
2018-05-29,US,1,239,"PAPILLON | Official Trailer",1882,2896,97,2018-05-22,xqj7XOv9mC8,1497336
2018-05-30,US,1,243,"PAPILLON | Official Trailer",1910,2896,100,2018-05-22,xqj7XOv9mC8,1502283
2018-05-31,US,1,248,"PAPILLON | Official Trailer",1960,2896,105,2018-05-22,xqj7XOv9mC8,1514093
2018-05-10,US,27,567,"How does hibernation work? - Sheena Lee Faherty",12356,14022,118,2018-05-03,xptpXSTtgSY,296876
